-0.0250000000034945,0.0250000000034944,1.63373183665129e-25,0.0249999999990998
-0.0250000000034944,0.0250000000034944,-0.0249999999990998,1.94691251854941e-39
0.0710146559480059,-0.0716283653888696,-5.15243141375126e-12,8.94533179436281e-14
-0.119899156198409,-0.00862428080300644,-1.30847280339221e-12,2.74055456541391e-13
0.0208362526621986,0.041783747203298,-8.55157452503221e-11,-5.0857518754762e-13
-0.0681948245909661,0.0113315672679456,-8.24164740963118e-11,-2.51627287713178e-13
-0.0411549609418433,0.0119467123156045,1.08596191694168e-10,-7.1981472384541e-13
-0.0431215295846079,-0.0143936010569549,-1.76733517093709e-10,9.48718346778086e-13
-0.0366030819692765,0.0106843274180314,3.4711625298641e-11,-5.69932630495646e-13
-0.0172016131954054,0.00459342708866131,-7.61319247673867e-10,-8.55074109020975e-13
-0.0195386268693631,-0.00252479369243771,3.72842156359143e-10,8.06915701361079e-13
-0.00601081234057887,0.0387965395658298,-1.25986007214791e-09,-2.60400318718477e-13
0.0119051721405134,0.0088100452759502,6.66892620305057e-11,-9.56360805722423e-13
-0.00619016123752009,-0.00477037867504436,9.15055725400511e-10,-2.98633708331909e-12
-0.00596352711011842,-6.40652459223098e-05,-4.48132026699875e-10,2.18735990266419e-12
-0.00230442016700961,0.00102234424190372,5.07879166412807e-10,1.09518681829743e-12
0.000977117754403693,0.00503381772003768,4.61770517090217e-10,-8.5358960711347e-13
0.00123638232285258,0.000695969346900552,-9.06746867298122e-11,4.82071978565171e-12
0.000435715097883006,0.000661406916052309,4.03115570100611e-10,-4.73238798977871e-12
-0.000435837649678067,0.00010252605369566,2.46858291483698e-10,-6.51158991002403e-13
-0.000292165814127499,-0.00015726342012934,3.83102578678551e-10,8.01740109004826e-13
-0.000191793975444542,0.000213003395671147,-5.54400273253626e-10,1.31407636227767e-12
0.000350945302878762,-1.16397604022736e-06,-3.31800431928188e-10,1.10800810933118e-11
0.000151986880061229,-5.13808742076356e-05,8.05759788245535e-10,2.24228378042025e-12
6.66382680171943e-05,0.000112185375034523,-3.42930056052741e-10,6.02369248944264e-12
