-0.20842371272819,0.101541738773731,0.0433856786583862,-0.0426159867864733,-0.276928125423636,-0.0046192833457196,0.0120423380218304,0.088747852812653,-0.263998353656663,-0.00633515174604174,0.0315623567284778,0.0727046449990824,0.234355158489057,-0.054243678184238,0.00868217528128018,0.0775730643443697,0.069382666824512,0.0497325087800947,0.33938290578451,-0.137889504449716
-0.284322268021335,-0.765792839665175,0.136090338158022,0.0169694602084611,-0.0828442965895729,-0.013827840001248,0.113390568698817,0.017225051118923,-0.216688434682599,0.050452438840368,-0.108830034962403,-0.0384358499399085,-0.174443733361741,-0.284832310348673,0.191188961565107,0.151591854758088,-0.193793729221541,-0.105639438178873,-0.0514208982718821,-0.184649922322259
0.0282474524532512,-0.02824654749117,-0.684318378514857,-0.236576348830855,-0.0282496867011219,0.15445701855902,0.0715041890839376,0.188777903026226,-0.160298603320809,-0.119082969675753,0.0399104647935965,0.168538281135135,-0.109381086793904,-0.0676363113898057,-0.0406313512557983,-0.00812982579608697,-0.121357035810448,-0.0178093645199806,0.0789144836945835,-0.077934532962146
0.260902715731069,0.0668668819873687,-0.153925374962599,-0.31479984727142,0.115958701210628,-0.0670662461755997,-0.145066899839296,0.0817011237939475,0.239105802558446,-0.0195311877085263,0.217766988637178,-0.0137616270154612,0.202145809068736,0.473322418008249,-0.551383988822949,0.124371418707552,0.156165296844329,0.0905142667277137,0.11564671621645,0.343803208061931
-0.144336769450543,-0.0320416555226229,0.114881707359712,-0.0113264679931643,-0.504911889681891,-0.0952873772457973,-0.0654158207584392,0.134542070596099,-0.108570147641265,-0.187521909540259,-0.100627336390216,-0.045588099840649,0.0240215686191748,0.223280357599526,0.0412799019415516,0.230494996697415,-0.0501705813087103,-0.0443217110846961,0.270919657652053,-0.00688332979296967
0.111242398192664,-0.0399601402345073,0.139908867276727,0.0978086434639776,0.0588912958084962,-0.0805743751588291,-0.00478388332221762,-0.0239712894239946,0.247766095808682,0.11297137113968,0.092294076561606,-0.0457536164127897,-0.124706226972288,0.19900269892566,-0.0276684614187547,0.0468088353169275,0.0336081004452419,-0.0580809057510004,-0.11804983435402,0.107833993977404
-0.0567441316802317,-0.0890749323225169,-0.0829638403191169,-0.0534685043243609,-0.127695905189938,-0.136435217586694,-0.338043125158158,0.19998133348102,-0.161624305456595,-0.389275136196378,0.0167285845145975,-0.31618033278109,-0.123150067093728,-0.159401390916321,-0.0284125528277758,-0.258171841341562,-0.0843905316581161,-0.0546688530488877,0.232410524901579,0.135512721862668
0.0505611999439012,-0.0500380483446107,0.0530959025799049,-0.042705968211405,0.088977230828829,-0.0277879119021135,-0.00216771263053756,-0.390329590530852,-0.085308589380138,-0.192147721419033,0.135746779789071,-0.0385361639459829,0.283148371994995,-0.0809585479825829,-0.267403987056214,0.0998849451640357,0.131381791795522,0.0421640860893507,0.0342452922832391,-0.0259100600352379
0.192705831895317,0.0659500094460952,0.108259062232014,0.30548359364253,0.240066727429021,0.129276734074433,0.0914652872493267,-0.331046570334577,-0.182238881409165,0.082110640683432,0.0616645616576515,0.076646140414718,-0.0447261319379037,0.0955344502374007,-0.143255411747614,0.164849921504585,0.17928952257004,0.284561285078361,-0.376308047090741,-0.121609937905793
-0.181411456750945,-0.00647791948689593,-0.123263857405209,0.0633554774481952,-0.377081187695294,-0.111613042171655,-0.166502353795614,-0.0328971087999366,-0.244307839568859,-0.517985462547903,-0.139574360487441,-0.169512333718817,-0.0955059613984825,-0.182568581204683,0.213140041789133,-0.164032233811712,-0.302464515392848,-0.079553168688859,0.00823143044672333,-0.168413627773512
